Name,ID,Spectrogram,Instrument,Genre,Mood,Theme,Happy,Sad,Aggressive,Relaxed,Popularity,Engagement
SO_CR_90_resampled_vocals_stratus_Fmin.mp3,728,"[[8.7388989e-06 1.9445690e-05 5.5127018e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.0148603e-05 3.6414491e-04 1.4218049e-02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.3204958e-03 1.8355401e-02 3.0377414e-02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [2.3283461e-05 1.7402230e-05 6.0107095e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [9.5010137e-06 8.4324583e-06 3.5039088e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.0776448e-06 8.0943670e-07 2.0957999e-07 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",vocal,"['ambient', 'experimental', 'electronic']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['slow', 'relaxing', 'meditative', 'dark', 'love']",0.13119692,0.40113762,0.011190331,0.046825238,0.33330864,0.2727476
MNT_CS_85_Stack_MountainLion_Intro_Busy_Guitar_Descending_Ebmin.mp3,729,"[[9.3381190e-01 3.2280617e+00 1.5255024e+01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [8.8339624e+00 1.8766107e+02 8.1850696e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.0447163e+01 5.6062524e+02 7.7636688e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [4.4138421e-04 6.4480602e-04 3.2434097e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [6.2903028e-04 6.6880515e-04 2.6533284e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.0652871e-04 1.0003054e-04 2.2537088e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",electric guitar,"['ambient', 'pop']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['happy', 'background', 'relaxing', 'uplifting', 'inspiring']",0.03819959,0.16117314,0.001317709,0.008231224,0.5618378,0.22060288
MNT_ATS_70_Perc_Loop_Mission_Success_Robot_Beatbox.mp3,730,"[[1.3570795e-04 2.5079623e-04 1.9084279e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.6368545e-03 3.6731893e-03 1.1678885e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.2269731e-02 1.3193308e-02 4.8088063e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [3.4404115e-05 1.8439583e-05 6.9176747e-07 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.8965518e-05 9.4834541e-06 2.8779650e-07 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.0027923e-06 1.4211380e-06 2.9670764e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",drum,"['electronic', 'house']","['humorous', 'silly', 'campy', 'quirky', 'whimsical', 'witty', 'wry']","['energetic', 'melodic', 'dark', 'happy', 'retro']",0.35522115,0.91335356,0.33469373,0.59539473,0.16625059,0.8982491
OS_SV_148_synth_chords_flanger_Em.mp3,731,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",synth,"['ambient', 'electronic']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['relaxing', 'deep', 'slow', 'happy', 'romantic']",0.117655754,0.64894485,0.031136371,0.08914886,0.36860776,0.50312626
OS_JRSS_70_D#m_Infinity_Guitar.mp3,732,"[[7.2033209e-04 2.5064731e-04 1.4951011e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [9.2582789e-04 2.1128138e-04 2.2180155e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.0472236e-02 1.5567741e-02 2.2215666e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [5.1189452e-12 3.7081683e-12 1.7991449e-12 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.2591714e-12 2.0054553e-12 8.8482786e-13 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.3380125e-13 1.8823856e-13 3.9867093e-14 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",electric guitar,"['experimental', 'symphony']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['melodic', 'film', 'relaxing', 'meditative', 'sad']",0.048061185,0.3060878,0.17539133,0.07466658,0.33661285,0.510117
OS_GSV2_70_songstarter_full_trip_Fm.mp3,733,"[[7.1801171e-02 6.0307091e-01 1.1289166e+00 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [6.1132035e+00 2.3448195e+01 1.3374714e+01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.6397808e+01 3.4328412e+02 4.5082425e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [2.3394260e-03 2.6303148e-03 2.5420845e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.0921053e-03 9.5728080e-04 4.6474970e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [6.8843729e-05 9.9742480e-05 5.5264281e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",others,"['pop', 'symphony']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['inspiring', 'happy', 'christmas', 'motivational', 'love']",0.41436365,0.1570871,0.007878308,0.07237019,0.80361074,0.50710493
OS_LN_118_Perc_Loop_Love_Me_2.mp3,734,"[[1.5047438e-03 1.9209981e-03 3.1077047e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.1363188e-03 3.5020115e-03 1.3449680e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.0402459e-03 2.4786175e-03 2.3258528e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [2.3573985e+00 1.6503147e+00 3.4588099e-02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [8.2286733e-01 6.4197391e-01 2.1480139e-02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.6484602e-02 3.4864593e-02 8.3677075e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",drum,"['ambient', 'electronic']","['humorous', 'silly', 'campy', 'quirky', 'whimsical', 'witty', 'wry']","['space', 'deep', 'dark', 'energetic', 'soundscape']",0.07755547,0.93253225,0.6517553,0.63075227,0.101952486,0.8760459
SO_LU_98_bass_synth_sub_brainwash_Ebmin.mp3,735,"[[5.6497406e-02 1.0615204e+01 1.3816650e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.0553823e+00 1.4469167e+02 1.8050621e+03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [7.2574134e+00 2.3944231e+02 8.9171570e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [8.5567402e-09 2.4370243e-08 2.7852797e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [8.0997467e-09 1.5826469e-08 2.5549854e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.2617095e-10 4.3060794e-10 4.9594701e-10 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",bass,"['hiphop', 'electronic', 'house']","['aggressive', 'fiery', 'tense', 'anxious', 'intense', 'volatile', 'visceral']","['deep', 'dark', 'space', 'energetic', 'film']",0.0743265,0.9169839,0.38851616,0.46897316,0.085426584,0.6972561
SO_LR_guitar_chord_electric_blues_Emin.mp3,736,"[[4.63899635e-02 1.27768293e-01 5.18471897e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.82701001e-02 1.50452837e-01 2.47697588e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [2.83992551e-02 4.93375845e-02 7.20775500e-03 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [1.14167726e-03 3.87693732e-03 2.37023947e-03 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [4.60470736e-04 1.78181706e-03 1.51086529e-03 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [6.10715724e-05 2.39224493e-04 1.16820825e-04 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",electric guitar,"['ambient', 'electronic', 'symphony']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['relaxing', 'film', 'space', 'meditative', 'soundscape']",0.03961299,0.6277529,0.11753146,0.088732526,0.2172257,0.39943647
KILAMANZEGO_80_synth_loop_melody_flutter_swan_dive_Db.mp3,737,"[[3.89967317e-06 4.24230120e-06 3.16086494e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [9.32636522e-06 9.09960090e-06 5.40724568e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [5.31513142e-05 3.29388131e-05 2.07716016e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [1.79664884e-02 4.62080128e-02 3.36387455e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [5.64683275e-03 1.57613773e-02 1.13793155e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [2.61713030e-05 7.05389321e-05 5.56727682e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",synth,"['ambient', 'electronic', 'symphony']","['humorous', 'silly', 'campy', 'quirky', 'whimsical', 'witty', 'wry']","['happy', 'energetic', 'dark', 'slow', 'melodic']",0.10240818,0.89890325,0.2999191,0.48420447,0.082447216,0.8370637
OS_DRIP_162_Dm_Synth_Bass_Green.mp3,738,"[[9.4454402e-01 1.3442922e+01 2.6477739e+01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.9320796e+00 1.0948903e+02 2.4063503e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.9312859e+00 2.1655316e+02 9.0941479e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [1.2389832e-12 4.1841447e-11 7.6884799e-10 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [7.9692405e-13 1.9870422e-10 2.0163922e-09 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.2360216e-13 1.5774101e-10 3.4471490e-10 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",bass,"['ambient', 'experimental', 'electronic']","['aggressive', 'fiery', 'tense', 'anxious', 'intense', 'volatile', 'visceral']","['dark', 'space', 'soundscape', 'dream', 'melodic']",0.037277654,0.8840236,0.6313883,0.26335952,0.1246739,0.44607425
"KSHMR Cuatro (140, A Phyrgian).mp3",739,"[[9.6397370e-01 1.4557043e+00 3.1331038e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.8769798e-01 1.4607166e+00 2.5341773e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.0604683e-01 8.9371264e-01 2.1115834e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [5.0542149e-04 2.9451249e-04 2.0349235e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.1288111e-04 2.1717012e-04 1.1346493e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.4210626e-04 5.7441706e-05 2.0241027e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",others,['electronic'],"['rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good natured']","['melodic', 'energetic', 'space', 'dark', 'slow']",0.19150458,0.90240484,0.49672866,0.48467883,0.13310981,0.92262703
OS_90_G#m_Warped_Distorted_Vocal.mp3,740,"[[8.01581051e-03 2.27966625e-03 1.60070904e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [8.48150160e-03 2.56059575e-03 9.29867110e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.03849038e-03 1.79220072e-03 1.33111125e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [6.69836009e-09 2.24127525e-08 4.71359911e-08 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [2.43122411e-09 2.16676699e-09 8.35059843e-09 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.28376543e-09 3.69158315e-10 9.44415768e-10 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",vocal,"['pop', 'electronic', 'symphony']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['happy', 'energetic', 'love', 'melodic', 'inspiring']",0.34162948,0.8132679,0.13823625,0.31152788,0.50678486,0.6973459
KSHMR Alaap Female 08 (G).mp3,741,"[[1.0633461e-06 6.3406449e-04 6.8450207e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.6322705e-07 3.1991888e-04 1.5114070e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.2479862e-06 3.2525443e-04 1.2493434e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [1.4578164e-04 1.4743800e-04 9.7594500e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.8489903e-05 4.7890782e-05 8.3493280e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [9.1972322e-07 2.0403747e-06 5.6881145e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",vocal,"['pop', 'electronic', 'world']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['love', 'film', 'melodic', 'happy', 'energetic']",0.09707768,0.5501623,0.045099355,0.11774534,0.35025904,0.6761076
MNT_RDS_100_vox_phrase_rachel_dry_Em.mp3,742,"[[5.9285236e-04 2.8073725e-03 5.6292824e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.6086409e-03 7.2138677e-03 6.7391228e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.5956156e-03 5.5073691e-03 5.1466599e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [1.7007283e-06 3.3421773e-05 1.3126187e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.4541936e-06 4.2508669e-05 2.3569663e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.4222967e-06 1.1545961e-05 5.0697487e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",vocal,"['ambient', 'pop', 'symphony']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['meditative', 'relaxing', 'love', 'christmas', 'film']",0.053329386,0.18741539,0.059836715,0.049281057,0.42999497,0.24358188
OS_DRIP_140_F#m_Gunslinger_Synth_Chords_Low.mp3,743,"[[1.3390639e-03 3.6952741e-02 1.0892561e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.4748225e-02 3.3614069e-01 4.1692228e+00 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [8.4253900e-02 3.4092398e+00 4.4121902e+01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [2.1288988e-09 1.1821582e-08 2.6573222e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [8.2686397e-10 7.8682536e-09 1.8620494e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [7.4120293e-11 1.0767569e-09 2.4134890e-09 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",synth,"['experimental', 'electronic']","['humorous', 'silly', 'campy', 'quirky', 'whimsical', 'witty', 'wry']","['melodic', 'dark', 'slow', 'happy', 'film']",0.03961009,0.8617309,0.07973022,0.08373118,0.045953818,0.76911426
FSW_loop_clap_allnight_119.mp3,744,"[[6.0850431e-07 1.2606487e-06 5.4953880e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.7330705e-06 1.8979067e-06 3.0683950e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.4300409e-06 2.8246679e-06 2.0937152e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [1.5494026e-01 2.8107482e-01 2.1926223e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.5806212e-02 1.0799032e-01 9.2344515e-02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.3369808e-03 3.4426486e-03 4.0630102e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",others,"['pop', 'electronic', 'rock']","['aggressive', 'fiery', 'tense', 'anxious', 'intense', 'volatile', 'visceral']","['happy', 'film', 'energetic', 'love', 'emotional']",0.2504114,0.68815565,0.2797977,0.40664467,0.4300025,0.77786255
DIRTY_RADIO_vocal_ambience_hiiyaa_Bmin.mp3,745,"[[1.3543713e-04 3.0576429e-04 4.2178915e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [7.5950170e-06 2.1527873e-04 1.4772329e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.3804051e-06 1.0232461e-04 8.4214506e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [5.0957389e-08 1.2892770e-07 1.6768514e-07 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.5005786e-08 7.7866531e-08 5.9030974e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.9530429e-09 5.4028262e-09 4.5075534e-09 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",vocal,"['ambient', 'electronic', 'symphony']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['film', 'relaxing', 'meditative', 'dark', 'emotional']",0.08525018,0.52719754,0.054456316,0.06944265,0.23064828,0.5519482
SO_PD2_115_top_bongo_ultramarine.mp3,746,"[[1.4472350e-03 4.0682415e-03 2.6766439e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.8950133e-03 1.1885092e-03 3.9066764e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.4887896e-03 4.8461248e-04 1.8177061e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [4.8073161e-07 3.6876520e-07 7.1083470e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.3802198e-07 1.5154640e-07 1.2847133e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.1845152e-08 1.2272431e-08 1.1353904e-09 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",drum,"['pop', 'electronic', 'world']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['happy', 'deep', 'energetic', 'melodic', 'summer']",0.3558851,0.80089885,0.15575379,0.48381245,0.40586844,0.9042663
SO_LU_101_drum_loop_wickedyute.mp3,747,"[[4.0004091e+00 3.6420361e+01 1.3114886e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [9.1341789e+01 1.2138284e+03 4.1967456e+03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.1178253e+02 5.0535718e+03 7.4520610e+03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [4.5432964e-01 6.3180077e-01 2.2224085e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.7266433e-01 3.3897761e-01 6.7879044e-02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.7393516e-02 2.0256396e-02 4.7387108e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",drum,"['hiphop', 'pop', 'electronic']","['rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good natured']","['slow', 'dark', 'energetic', 'deep', 'melodic']",0.27601716,0.9199833,0.23845904,0.4729241,0.084763445,0.64939946
SO_LR_guitar_note_distorted_C.mp3,748,"[[8.33750993e-04 2.97627586e-04 1.13678434e-04 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.20517367e-03 9.30431823e-04 5.69195661e-04 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.18458381e-04 2.81060883e-03 2.99254037e-03 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [7.16506736e-04 2.01160903e-03 1.86312932e-03 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [2.57674954e-04 1.03643106e-03 8.25702911e-04 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [2.68320327e-05 1.24751561e-04 8.43842208e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",electric guitar,"['ambient', 'electronic', 'symphony']","['aggressive', 'fiery', 'tense', 'anxious', 'intense', 'volatile', 'visceral']","['space', 'energetic', 'dark', 'film', 'melodic']",0.13155577,0.7409797,0.43371552,0.38508645,0.07351759,0.7540078
OS_SHE_100_electric_piano_chords_pretty_G#m.mp3,749,"[[8.3401904e-04 1.0218407e-03 7.1564345e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.2004334e-02 1.0022190e-01 3.7675568e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.4734385e-01 1.8700434e+00 1.7208400e+00 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [7.3198279e-09 5.1591122e-09 1.0099880e-10 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.3779312e-09 2.0094826e-09 6.2290277e-11 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.7649366e-10 2.3635666e-10 9.4792594e-12 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",key,"['ambient', 'electronic', 'symphony']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['relaxing', 'slow', 'dark', 'happy', 'sad']",0.0595932,0.47324404,0.07198848,0.050376937,0.25854543,0.2207711
JAFUNK_124_guitar_mute_electric_mood_Dmin.mp3,750,"[[2.6790600e+00 3.2773638e+00 2.0151195e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.1242905e+00 5.0528941e+00 2.3765188e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [6.2371569e+00 7.3240466e+00 3.2589346e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [5.2002383e-07 8.4608610e-07 8.5460599e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.4908401e-07 9.4253755e-07 9.5158846e-08 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.7121827e-08 8.2200913e-08 6.4880510e-09 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",electric guitar,"['electronic', 'house']","['passionate', 'rousing', 'confident', 'boisterous', 'rowdy']","['happy', 'energetic', 'space', 'melodic', 'film']",0.18728715,0.91362333,0.12508217,0.446077,0.1353012,0.8133263
SS_AZ_86_synth_arp_horizon_Dmin.mp3,751,"[[5.4723158e-02 1.8804992e-02 1.1919293e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [6.9315143e-02 2.3732325e-02 6.7838693e-05 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [7.9043791e-02 2.6236437e-02 3.0091047e-04 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [3.5336441e-05 2.2053897e-05 7.2829616e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.4455693e-06 2.6707280e-06 2.2015083e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.6447798e-07 1.9315176e-07 2.3203388e-07 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",synth,"['ambient', 'electronic']","['aggressive', 'fiery', 'tense', 'anxious', 'intense', 'volatile', 'visceral']","['space', 'relaxing', 'dream', 'background', 'meditative']",0.030087622,0.92484355,0.08301537,0.14536263,0.18786766,0.5081826
SO_DG_90_melodic_loop_beast_rock_muff_Amin.mp3,752,"[[1.0399672e+02 2.4698296e+02 9.3987671e+01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.9109009e+02 1.9174475e+03 1.9040341e+03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.6397458e+02 7.9076056e+02 4.4886179e+02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [3.0214276e-05 6.3905929e-05 9.1759293e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.7646429e-05 3.8233040e-05 5.6583108e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.2552838e-06 5.6265499e-06 9.5267575e-07 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",others,"['alt/indie', 'electronic', 'rock']","['aggressive', 'fiery', 'tense', 'anxious', 'intense', 'volatile', 'visceral']","['dark', 'energetic', 'melodic', 'dream', 'love']",0.14734668,0.64107174,0.2579663,0.30776602,0.277887,0.5646236
OS_GSV2_80_vocal_vocoder_pimpin_Em.mp3,753,"[[7.4961912e-11 5.3651899e-11 4.8899492e-11 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.3044574e-10 3.7417827e-10 7.0995704e-10 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.7499477e-10 1.9055526e-09 4.7499218e-09 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [6.4844380e-10 1.4898508e-09 7.1210238e-10 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [2.3438276e-10 1.5154461e-10 8.2357893e-10 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.3612295e-10 6.1467657e-11 1.9869502e-11 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",vocal,"['ambient', 'pop', 'electronic']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['happy', 'film', 'love', 'energetic', 'relaxing']",0.14392668,0.5967757,0.10974252,0.20258404,0.31709218,0.7025534
Strum_Em7_High 3.mp3,754,"[[2.4878054e-03 2.6539196e-03 1.7104597e-03 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [5.5208970e-02 1.7283595e-01 7.1098149e-02 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [1.7955984e-01 4.8833793e-01 1.6755696e-01 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 ...
 [3.1035214e-07 3.6582815e-06 6.2208637e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [3.3890512e-07 2.4206936e-06 3.1729680e-06 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [4.2783817e-08 1.7485407e-07 1.9345295e-07 ... 0.0000000e+00
  0.0000000e+00 0.0000000e+00]]",electric guitar,"['pop', 'alt/indie', 'rock']","['literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding']","['sad', 'energetic', 'emotional', 'happy', 'motivational']",0.13886914,0.50430465,0.21959259,0.25753328,0.54835796,0.71218824
